time	WindVelX
3037.0	13.46
3038.0	12.98
3039.0	12.918
3040.0	11.992
3041.0	13.408
3042.0	13.504
3043.0	12.888
3044.0	12.193
3045.0	12.413
3046.0	13.019
3047.0	12.659
3048.0	12.57
3049.0	12.221
3050.0	11.657
3051.0	11.202
3052.0	10.342
3053.0	10.3
3054.0	9.934
3055.0	12.771
3056.0	13.26
3057.0	12.388
3058.0	14.34
3059.0	14.088
3060.0	15.301
3061.0	15.096
3062.0	14.542
3063.0	14.292
3064.0	14.205
3065.0	12.972
3066.0	13.521
3067.0	11.814
3068.0	12.909
3069.0	11.723
3070.0	11.511
3071.0	12.681
3072.0	12.06
3073.0	11.413
3074.0	11.365
3075.0	9.84
3076.0	10.636
3077.0	10.399
3078.0	9.848
3079.0	9.587
3080.0	9.621
3081.0	9.485
3082.0	11.013
3083.0	11.062
3084.0	13.176
3085.0	13.967
3086.0	12.843
3087.0	11.503
3088.0	11.578
3089.0	10.74
3090.0	9.849
3091.0	10.779
3092.0	11.564
3093.0	9.733
3094.0	9.827
3095.0	11.633
3096.0	11.247
3097.0	10.681
3098.0	10.94
3099.0	12.052
3100.0	11.724
3101.0	10.804
3102.0	10.579
3103.0	7.983
3104.0	8.943
3105.0	8.615
3106.0	9.147
3107.0	8.205
3108.0	7.694
3109.0	8.331
3110.0	8.18
3111.0	10.765
3112.0	10.94
3113.0	11.094
3114.0	10.941
3115.0	10.465
3116.0	9.596
3117.0	9.174
3118.0	10.751
3119.0	10.7
3120.0	10.414
3121.0	10.733
3122.0	11.144
3123.0	11.555
3124.0	11.51
3125.0	10.051
3126.0	9.861
3127.0	9.72
3128.0	9.604
3129.0	8.36
3130.0	8.162
3131.0	8.972
3132.0	8.43
3133.0	7.411
3134.0	6.819
3135.0	7.6
3136.0	8.386
3137.0	8.205
3138.0	8.195
3139.0	8.485
3140.0	8.676
3141.0	8.514
3142.0	7.374
3143.0	6.964
3144.0	7.218
3145.0	8.561
3146.0	8.845
3147.0	8.635
3148.0	9.06
3149.0	9.55
3150.0	9.27
3151.0	9.699
3152.0	7.735
3153.0	8.555
3154.0	8.973
3155.0	11.173
3156.0	10.741
3157.0	10.293
3158.0	10.703
3159.0	10.872
3160.0	12.103
3161.0	11.468
3162.0	12.086
3163.0	12.828
3164.0	11.962
3165.0	11.924
3166.0	12.486
3167.0	13.11
3168.0	13.155
3169.0	13.415
3170.0	14.73
3171.0	14.064
3172.0	12.352
3173.0	11.814
3174.0	11.611
3175.0	12.951
3176.0	13.489
3177.0	13.492
3178.0	14.269
3179.0	15.408
3180.0	12.324
3181.0	11.383
3182.0	11.292
3183.0	12.741
3184.0	12.611
3185.0	14.687
3186.0	13.795
3187.0	13.3
3188.0	13.4
3189.0	12.163
3190.0	13.139
3191.0	12.701
3192.0	12.988
3193.0	12.038
3194.0	12.035
3195.0	11.825
3196.0	10.887
3197.0	11.432
3198.0	10.072
3199.0	11.87
3200.0	11.614
3201.0	11.478
3202.0	11.841
3203.0	11.29
3204.0	10.756
3205.0	9.981
3206.0	9.175
3207.0	10.098
3208.0	10.302
3209.0	10.403
3210.0	10.977
3211.0	10.628
3212.0	10.785
3213.0	10.956
3214.0	10.834
3215.0	10.677
3216.0	9.744
3217.0	8.885
3218.0	8.246
3219.0	8.425
3220.0	7.591
3221.0	6.572
3222.0	6.818
3223.0	7.382
3224.0	5.508
3225.0	5.963
3226.0	6.801
3227.0	6.727
3228.0	8.308
3229.0	8.82
3230.0	9.215
3231.0	9.578
3232.0	9.78
3233.0	10.814
3234.0	10.49
3235.0	11.412
3236.0	10.696
3237.0	10.855
3238.0	9.389
3239.0	8.076
3240.0	7.471
3241.0	7.995
3242.0	6.783
3243.0	8.111
3244.0	9.171
3245.0	10.135
3246.0	9.349
3247.0	10.146
3248.0	9.609
3249.0	8.395
3250.0	7.062
3251.0	8.898
3252.0	7.98
3253.0	7.232
3254.0	6.433
3255.0	6.48
3256.0	9.284
3257.0	8.486
3258.0	7.791
3259.0	7.275
3260.0	7.354
3261.0	8.115
3262.0	9.831
3263.0	10.286
3264.0	9.163
3265.0	9.891
3266.0	9.979
3267.0	8.838
3268.0	9.975
3269.0	8.184
3270.0	7.411
3271.0	8.052
3272.0	8.768
3273.0	8.258
3274.0	8.365
3275.0	6.92
3276.0	6.477
3277.0	5.869
3278.0	4.758
3279.0	5.119
3280.0	4.32
3281.0	4.49
3282.0	5.869
3283.0	4.702
3284.0	2.852
3285.0	4.97
3286.0	4.955
3287.0	6.579
3288.0	8.297
3289.0	8.665
3290.0	7.736
3291.0	7.82
3292.0	8.319
3293.0	6.674
3294.0	5.472
3295.0	5.615
3296.0	5.855
3297.0	6.449
3298.0	7.934
3299.0	8.222
3300.0	6.965
3301.0	7.584
3302.0	5.701
3303.0	5.909
3304.0	7.924
3305.0	7.249
3306.0	7.365
3307.0	7.128
3308.0	7.803
3309.0	6.803
3310.0	6.92
3311.0	5.705
3312.0	4.905
3313.0	5.472
3314.0	7.082
3315.0	5.936
3316.0	5.707
3317.0	7.008
3318.0	6.996
3319.0	7.893
3320.0	9.105
3321.0	8.407
3322.0	8.432
3323.0	8.366
3324.0	7.256
3325.0	9.215
3326.0	9.039
3327.0	8.772
3328.0	8.166
3329.0	7.801
3330.0	7.872
3331.0	8.347
3332.0	7.78
3333.0	8.303
3334.0	9.978
3335.0	11.637
3336.0	11.346
3337.0	12.739
3338.0	10.995
3339.0	9.668
3340.0	8.785
3341.0	8.326
3342.0	8.919
3343.0	6.665
3344.0	6.422
3345.0	5.554
3346.0	4.117
3347.0	6.033
3348.0	6.74
3349.0	6.044
3350.0	5.923
3351.0	6.815
3352.0	6.574
3353.0	5.211
3354.0	6.914
3355.0	7.624
3356.0	8.489
3357.0	8.244
3358.0	8.308
3359.0	7.781
3360.0	6.571
3361.0	8.215
3362.0	10.084
3363.0	10.369
3364.0	9.368
3365.0	10.063
3366.0	10.166
3367.0	11.938
3368.0	12.666
3369.0	14.526
3370.0	15.193
3371.0	14.114
3372.0	14.529
3373.0	14.9
3374.0	14.219
3375.0	14.73
3376.0	13.153
3377.0	12.613
3378.0	11.802
3379.0	11.189
3380.0	12.008
3381.0	12.101
3382.0	12.416
3383.0	12.616
3384.0	11.837
3385.0	11.666
3386.0	11.939
3387.0	11.701
3388.0	9.312
3389.0	9.488
3390.0	11.198
3391.0	11.633
3392.0	10.947
3393.0	10.097
3394.0	10.963
3395.0	11.411
3396.0	10.059
3397.0	9.17
3398.0	8.441
3399.0	7.462
3400.0	6.321
3401.0	6.554
3402.0	8.388
3403.0	9.507
3404.0	8.99
3405.0	10.002
3406.0	8.38
3407.0	9.485
3408.0	10.275
3409.0	10.199
3410.0	9.074
3411.0	7.118
3412.0	9.9
3413.0	10.85
3414.0	11.443
3415.0	11.39
3416.0	12.019
3417.0	11.262
3418.0	11.728
3419.0	10.856
3420.0	11.402
3421.0	11.054
3422.0	10.704
3423.0	9.946
3424.0	10.229
3425.0	10.126
3426.0	12.438
3427.0	12.563
3428.0	12.044
3429.0	12.221
3430.0	12.705
3431.0	11.964
3432.0	11.942
3433.0	12.312
3434.0	11.638
3435.0	11.52
3436.0	12.403
3437.0	11.79
3438.0	10.979
3439.0	11.149
3440.0	10.68
3441.0	8.584
3442.0	7.89
3443.0	8.956
3444.0	10.337
3445.0	9.816
3446.0	9.698
3447.0	10.69
3448.0	11.347
3449.0	11.879
3450.0	12.74
3451.0	12.56
3452.0	12.323
3453.0	13.591
3454.0	12.219
3455.0	12.602
3456.0	13.0
3457.0	12.397
3458.0	11.618
3459.0	12.177
3460.0	11.307
3461.0	11.398
3462.0	10.739
3463.0	12.144
3464.0	12.379
3465.0	11.422
3466.0	11.787
3467.0	12.161
3468.0	10.908
3469.0	9.103
3470.0	10.188
3471.0	10.132
3472.0	10.344
3473.0	9.988
3474.0	11.522
3475.0	10.755
3476.0	10.278
3477.0	10.376
3478.0	11.814
3479.0	11.591
3480.0	9.986
3481.0	10.045
3482.0	9.961
3483.0	10.84
3484.0	10.238
3485.0	11.224
3486.0	9.972
3487.0	9.82
3488.0	10.252
3489.0	10.77
3490.0	11.7
3491.0	9.858
3492.0	10.05
3493.0	8.884
3494.0	8.648
3495.0	7.724
3496.0	6.248
3497.0	7.624
3498.0	8.751
3499.0	7.798
3500.0	9.61
3501.0	9.228
3502.0	8.783
3503.0	8.427
3504.0	8.664
3505.0	9.335
3506.0	8.544
3507.0	8.888
3508.0	8.103
3509.0	8.341
3510.0	9.007
3511.0	8.766
3512.0	8.507
3513.0	10.622
3514.0	8.357
3515.0	9.08
3516.0	10.035
3517.0	10.474
3518.0	11.09
3519.0	9.536
3520.0	8.773
3521.0	8.887
3522.0	10.31
3523.0	11.746
3524.0	11.552
3525.0	11.432
3526.0	12.342
3527.0	12.157
3528.0	12.187
3529.0	13.002
3530.0	14.436
3531.0	15.525
3532.0	14.709
3533.0	12.388
3534.0	11.008
3535.0	9.828
3536.0	9.577
3537.0	10.591
3538.0	10.585
3539.0	11.606
3540.0	12.023
3541.0	10.688
3542.0	10.35
3543.0	8.775
3544.0	7.564
3545.0	11.834
3546.0	13.236
3547.0	11.969
3548.0	11.986
3549.0	13.223
3550.0	14.367
3551.0	13.88
3552.0	11.782
3553.0	10.861
3554.0	11.408
3555.0	11.63
3556.0	12.274
3557.0	12.132
3558.0	11.294
3559.0	11.802
3560.0	11.824
3561.0	11.823
3562.0	11.105
3563.0	9.602
3564.0	8.765
3565.0	9.453
3566.0	9.74
3567.0	9.529
3568.0	10.252
3569.0	9.568
3570.0	9.9
3571.0	10.455
3572.0	10.25
3573.0	8.392
3574.0	9.463
3575.0	9.577
3576.0	7.747
3577.0	8.114
3578.0	7.645
3579.0	9.041
3580.0	9.083
3581.0	9.441
3582.0	8.725
3583.0	7.904
3584.0	8.636
3585.0	7.91
3586.0	8.167
3587.0	8.705
3588.0	9.353
3589.0	8.1
3590.0	9.027
3591.0	10.08
3592.0	10.81
3593.0	9.593
3594.0	8.256
3595.0	7.96
3596.0	9.597
3597.0	10.248
3598.0	11.77
3599.0	10.358
3600.0	15.294
3601.0	15.115
3602.0	14.748
3603.0	14.083
3604.0	14.606
3605.0	15.986
3606.0	16.454
3607.0	16.388
3608.0	14.968
3609.0	13.444
3610.0	13.504
3611.0	13.547
3612.0	13.259
3613.0	13.895
3614.0	13.775
3615.0	12.194
3616.0	11.974
3617.0	12.724
3618.0	12.223
3619.0	12.233
3620.0	13.126
3621.0	12.446
3622.0	12.048
3623.0	13.699
3624.0	14.764
3625.0	12.881
3626.0	12.935
3627.0	12.966
3628.0	14.045
3629.0	14.659
3630.0	12.931
3631.0	11.117
3632.0	11.567
3633.0	10.515
3634.0	9.777
3635.0	9.194
3636.0	9.232
3637.0	8.027
3638.0	8.932
3639.0	9.627
3640.0	8.304
3641.0	8.947
3642.0	8.957
3643.0	10.735
3644.0	10.899
3645.0	11.474
3646.0	13.382
3647.0	12.675
3648.0	12.513
3649.0	12.348
3650.0	11.774
3651.0	13.098
3652.0	12.903
3653.0	11.638
3654.0	10.835
3655.0	11.063
3656.0	10.424
3657.0	11.74
3658.0	10.283
3659.0	8.645
3660.0	9.861
3661.0	10.529
3662.0	12.887
3663.0	12.173
3664.0	13.572
3665.0	14.129
3666.0	15.312
3667.0	14.953
3668.0	14.158
3669.0	13.921
3670.0	13.907
3671.0	12.55
3672.0	11.97
3673.0	13.412
3674.0	13.743
3675.0	13.335
3676.0	12.164
3677.0	13.085
3678.0	11.601
3679.0	12.312
3680.0	12.613
3681.0	10.331
3682.0	9.472
3683.0	8.791
3684.0	8.65
3685.0	7.434
3686.0	6.667
3687.0	7.656
3688.0	7.586
3689.0	8.233
3690.0	7.875
3691.0	10.588
3692.0	12.211
3693.0	13.4
3694.0	12.782
3695.0	12.373
3696.0	13.905
3697.0	11.47
3698.0	12.018
3699.0	12.273
3700.0	12.619
3701.0	10.796
3702.0	9.693
3703.0	10.141
3704.0	9.158
3705.0	10.244
3706.0	9.803
3707.0	9.872
3708.0	10.347
3709.0	11.182
3710.0	11.724
3711.0	10.535
3712.0	11.911
3713.0	12.274
3714.0	12.346
3715.0	12.868
3716.0	12.628
3717.0	12.741
3718.0	13.767
3719.0	13.696
3720.0	12.957
3721.0	14.419
3722.0	14.783
3723.0	14.996
3724.0	16.117
3725.0	14.399
3726.0	12.938
3727.0	14.277
3728.0	13.082
3729.0	13.442
3730.0	15.566
3731.0	15.161
3732.0	14.827
3733.0	12.267
3734.0	11.915
3735.0	10.807
3736.0	8.987
3737.0	10.506
3738.0	11.774
3739.0	9.705
3740.0	11.31
3741.0	12.165
3742.0	11.862
3743.0	11.038
3744.0	11.18
3745.0	10.845
3746.0	12.397
3747.0	11.56
3748.0	11.64
3749.0	11.844
3750.0	11.043
3751.0	12.152
3752.0	14.906
3753.0	14.014
3754.0	13.926
3755.0	13.305
3756.0	13.923
3757.0	14.017
3758.0	15.055
3759.0	15.211
3760.0	13.402
3761.0	14.004
3762.0	12.525
3763.0	11.67
3764.0	12.227
3765.0	13.603
3766.0	15.605
3767.0	16.531
3768.0	17.636
3769.0	16.911
3770.0	16.387
3771.0	14.829
3772.0	13.61
3773.0	14.223
3774.0	13.713
3775.0	12.832
3776.0	13.697
3777.0	14.655
3778.0	14.548
3779.0	13.388
3780.0	12.515
3781.0	10.922
3782.0	10.265
3783.0	10.654
3784.0	10.307
3785.0	12.292
3786.0	12.92
3787.0	11.327
3788.0	11.65
3789.0	10.395
3790.0	10.768
3791.0	12.139
3792.0	11.035
3793.0	11.03
3794.0	10.522
3795.0	10.998
3796.0	10.738
3797.0	9.221
3798.0	11.005
3799.0	11.391
3800.0	11.956
3801.0	12.839
3802.0	11.738
3803.0	11.348
3804.0	9.336
3805.0	9.91
3806.0	12.564
3807.0	12.178
3808.0	10.948
3809.0	11.517
3810.0	13.395
3811.0	11.646
3812.0	13.128
3813.0	12.268
3814.0	13.698
3815.0	14.029
3816.0	11.053
3817.0	10.228
3818.0	11.142
3819.0	12.448
3820.0	12.258
3821.0	12.234
3822.0	11.38
3823.0	13.612
3824.0	12.982
3825.0	12.992
3826.0	12.796
3827.0	11.643
3828.0	11.814
3829.0	12.156
3830.0	11.986
3831.0	11.363
3832.0	14.079
3833.0	12.712
3834.0	11.845
3835.0	12.672
3836.0	11.313
3837.0	11.04
3838.0	9.962
3839.0	12.186
3840.0	12.822
3841.0	12.867
3842.0	13.236
3843.0	13.423
3844.0	13.168
3845.0	12.554
3846.0	12.826
3847.0	14.497
3848.0	11.97
3849.0	12.105
3850.0	14.267
3851.0	13.861
3852.0	14.652
3853.0	15.74
3854.0	14.909
3855.0	15.232
3856.0	14.277
3857.0	13.117
3858.0	13.169
3859.0	13.619
3860.0	12.572
3861.0	13.952
3862.0	13.456
3863.0	14.889
3864.0	13.503
3865.0	13.97
3866.0	13.639
3867.0	13.362
3868.0	12.497
3869.0	12.259
3870.0	11.14
3871.0	9.509
3872.0	9.843
3873.0	9.369
3874.0	8.905
3875.0	9.16
3876.0	10.208
3877.0	9.097
3878.0	7.15
3879.0	5.979
3880.0	6.357
3881.0	6.721
3882.0	5.999
3883.0	5.843
3884.0	6.62
3885.0	7.688
3886.0	6.603
3887.0	7.8
3888.0	8.835
3889.0	10.85
3890.0	9.021
3891.0	9.078
3892.0	6.911
3893.0	8.77
3894.0	8.966
3895.0	9.965
3896.0	8.728
3897.0	8.718
3898.0	8.045
3899.0	9.342
3900.0	10.039
3901.0	11.194
3902.0	11.541
3903.0	11.068
3904.0	11.129
3905.0	12.102
3906.0	10.992
3907.0	10.069
3908.0	9.029
3909.0	7.878
3910.0	8.008
3911.0	6.763
3912.0	9.028
3913.0	8.074
3914.0	8.291
3915.0	7.311
3916.0	7.28
3917.0	8.255
3918.0	9.339
3919.0	10.452
3920.0	9.684
3921.0	8.946
3922.0	11.236
3923.0	11.413
3924.0	11.021
3925.0	11.277
3926.0	12.064
3927.0	12.987
3928.0	13.598
3929.0	13.462
3930.0	11.758
3931.0	9.054
3932.0	10.478
3933.0	12.0
3934.0	11.672
3935.0	10.726
3936.0	11.443
3937.0	11.12
3938.0	11.7
3939.0	11.11
3940.0	12.188
3941.0	11.82
3942.0	11.876
3943.0	13.66
3944.0	11.664
3945.0	11.548
3946.0	9.43
3947.0	8.082
3948.0	8.237
3949.0	8.556
3950.0	9.049
3951.0	8.84
3952.0	8.244
3953.0	8.136
3954.0	8.079
3955.0	7.904
3956.0	7.984
3957.0	9.085
3958.0	10.183
3959.0	10.637
3960.0	10.617
3961.0	10.204
3962.0	9.376
3963.0	8.874
3964.0	10.512
3965.0	9.612
3966.0	9.549
3967.0	10.311
3968.0	10.699
3969.0	12.139
3970.0	12.133
3971.0	12.642
3972.0	12.802
3973.0	11.452
3974.0	11.135
3975.0	12.464
3976.0	13.6
3977.0	13.178
3978.0	11.613
3979.0	10.544
3980.0	10.868
3981.0	11.41
3982.0	9.858
3983.0	11.715
3984.0	13.112
3985.0	14.869
3986.0	13.778
3987.0	12.961
3988.0	12.318
3989.0	11.608
3990.0	10.699
3991.0	10.188
3992.0	9.156
3993.0	10.919
3994.0	10.545
3995.0	9.735
3996.0	8.816
3997.0	9.739
3998.0	10.879
3999.0	11.079
4000.0	11.701
4001.0	12.747
4002.0	12.436
4003.0	10.933
4004.0	9.513
4005.0	9.273
4006.0	11.412
4007.0	12.669
4008.0	12.021
4009.0	13.574
4010.0	11.998
4011.0	11.683
4012.0	13.79
4013.0	13.749
4014.0	13.119
4015.0	12.113
4016.0	10.922
4017.0	9.292
4018.0	10.172
4019.0	10.557
4020.0	11.26
4021.0	11.479
4022.0	11.978
4023.0	11.844
4024.0	11.725
4025.0	10.684
4026.0	11.424
4027.0	10.437
4028.0	10.334
4029.0	9.868
4030.0	8.978
4031.0	8.724
4032.0	9.73
4033.0	8.738
4034.0	8.114
4035.0	8.827
4036.0	9.232
4037.0	9.025
4038.0	10.189
4039.0	12.005
4040.0	10.478
4041.0	11.238
4042.0	11.913
4043.0	13.3
4044.0	12.126
4045.0	11.148
4046.0	8.838
4047.0	8.411
4048.0	11.004
4049.0	11.245
4050.0	8.756
4051.0	7.002
4052.0	8.783
4053.0	8.621
4054.0	6.768
4055.0	9.168
4056.0	9.202
4057.0	9.394
4058.0	10.152
4059.0	10.494
4060.0	9.578
4061.0	8.009
4062.0	6.392
4063.0	7.243
4064.0	7.971
4065.0	7.85
4066.0	7.973
4067.0	8.669
4068.0	10.655
4069.0	10.18
4070.0	10.106
4071.0	10.353
4072.0	10.381
4073.0	10.278
4074.0	11.806
4075.0	11.307
4076.0	10.774
4077.0	12.268
4078.0	12.428
4079.0	11.905
4080.0	11.183
4081.0	11.321
4082.0	11.394
4083.0	13.514
4084.0	12.435
4085.0	10.023
4086.0	10.139
4087.0	10.185
4088.0	11.666
4089.0	11.492
4090.0	11.359
4091.0	12.148
4092.0	11.115
4093.0	10.182
4094.0	10.205
4095.0	9.582
4096.0	9.737
4097.0	11.943
4098.0	12.398
4099.0	14.312
4100.0	13.597
4101.0	13.184
4102.0	13.818
4103.0	13.235
4104.0	14.211
4105.0	14.057
4106.0	13.386
4107.0	13.785
4108.0	13.779
4109.0	15.427
4110.0	15.564
4111.0	15.266
4112.0	15.958
4113.0	13.839
4114.0	13.405
4115.0	14.571
4116.0	14.11
4117.0	15.938
4118.0	14.951
4119.0	16.285
4120.0	15.722
4121.0	15.818
4122.0	14.889
4123.0	16.094
4124.0	14.86
4125.0	14.189
4126.0	14.764
4127.0	19.158
4128.0	18.579
4129.0	18.109
4130.0	17.384
4131.0	15.705
4132.0	14.759
4133.0	16.772
4134.0	17.644
4135.0	17.438
4136.0	19.826
4137.0	19.882
4138.0	17.973
4139.0	19.36
4140.0	20.279
4141.0	18.077
4142.0	18.586
4143.0	14.851
4144.0	13.998
4145.0	14.602
4146.0	13.48
4147.0	13.845
4148.0	13.162
4149.0	15.347
4150.0	15.535
4151.0	15.268
4152.0	13.458
4153.0	13.073
4154.0	14.856
4155.0	12.852
4156.0	12.972
4157.0	13.686
4158.0	12.755
4159.0	13.006
4160.0	15.027
4161.0	14.131
4162.0	14.714
4163.0	14.107
4164.0	14.432
4165.0	13.218
4166.0	11.329
4167.0	11.709
4168.0	12.699
4169.0	13.622
4170.0	14.188
4171.0	12.074
4172.0	11.428
4173.0	12.463
4174.0	11.81
4175.0	11.652
4176.0	10.623
4177.0	9.965
4178.0	8.23
4179.0	8.75
4180.0	10.595
4181.0	11.93
4182.0	10.224
4183.0	8.944
4184.0	10.798
4185.0	11.745
4186.0	12.498
4187.0	13.53
4188.0	15.156
4189.0	14.549
4190.0	13.602
4191.0	13.412
4192.0	13.81
4193.0	13.038
4194.0	11.897
4195.0	12.69
4196.0	13.352
4197.0	13.438
4198.0	11.583
4199.0	13.576
4200.0	6.432
4201.0	4.681
4202.0	4.12
4203.0	4.541
4204.0	4.974
4205.0	5.839
4206.0	6.437
4207.0	5.902
4208.0	9.635
4209.0	9.897
4210.0	8.661
4211.0	10.138
4212.0	10.861
4213.0	12.824
4214.0	12.197
4215.0	13.192
4216.0	14.679
4217.0	13.131
4218.0	12.676
4219.0	10.301
4220.0	10.165
4221.0	11.325
4222.0	12.558
4223.0	11.6
4224.0	10.342
4225.0	9.596
4226.0	8.648
4227.0	10.526
4228.0	11.954
4229.0	11.816
4230.0	13.645
4231.0	13.255
4232.0	14.287
4233.0	14.269
4234.0	12.603
4235.0	10.897
4236.0	12.526
4237.0	13.435
4238.0	14.431
4239.0	13.437
4240.0	13.841
4241.0	13.164
4242.0	12.851
4243.0	10.059
4244.0	9.759
4245.0	9.345
4246.0	10.989
4247.0	11.302
4248.0	11.769
4249.0	12.093
4250.0	11.492
4251.0	13.195
4252.0	12.418
4253.0	11.455
4254.0	12.323
4255.0	11.345
4256.0	12.191
4257.0	13.53
4258.0	14.857
4259.0	13.971
4260.0	13.968
4261.0	15.835
4262.0	15.118
4263.0	13.321
4264.0	13.096
4265.0	12.32
4266.0	13.741
4267.0	12.961
4268.0	12.42
4269.0	13.421
4270.0	13.403
4271.0	13.47
4272.0	13.36
4273.0	13.031
4274.0	13.563
4275.0	13.01
4276.0	10.579
4277.0	12.147
4278.0	10.11
4279.0	9.894
4280.0	9.891
4281.0	8.629
4282.0	8.515
4283.0	6.449
4284.0	4.557
4285.0	3.656
4286.0	6.452
4287.0	8.151
4288.0	7.59
4289.0	8.835
4290.0	8.08
4291.0	5.736
4292.0	5.396
4293.0	6.96
4294.0	6.983
4295.0	6.367
4296.0	5.902
4297.0	5.277
4298.0	3.865
4299.0	4.376
4300.0	4.906
4301.0	6.412
4302.0	6.357
4303.0	6.639
4304.0	6.979
4305.0	4.901
4306.0	6.51
4307.0	8.382
4308.0	9.019
4309.0	8.535
4310.0	8.392
4311.0	7.735
4312.0	9.188
4313.0	10.104
4314.0	9.233
4315.0	8.415
4316.0	8.058
4317.0	9.407
4318.0	9.354
4319.0	8.055
4320.0	7.435
4321.0	5.864
4322.0	5.561
4323.0	6.406
4324.0	7.042
4325.0	9.471
4326.0	9.855
4327.0	10.156
4328.0	11.179
4329.0	10.559
4330.0	9.287
4331.0	8.942
4332.0	9.178
4333.0	10.15
4334.0	11.347
4335.0	9.828
4336.0	10.007
4337.0	9.99
4338.0	11.048
4339.0	11.119
4340.0	11.08
4341.0	11.093
4342.0	10.985
4343.0	10.453
4344.0	7.248
4345.0	7.135
4346.0	8.012
4347.0	7.632
4348.0	6.059
4349.0	6.368
4350.0	8.188
4351.0	9.165
4352.0	8.673
4353.0	8.524
4354.0	10.273
4355.0	9.704
4356.0	10.44
4357.0	9.026
4358.0	7.382
4359.0	8.081
4360.0	7.741
4361.0	8.014
4362.0	7.249
4363.0	8.221
4364.0	7.919
4365.0	5.213
4366.0	5.929
4367.0	7.265
4368.0	7.525
4369.0	8.134
4370.0	7.946
4371.0	8.092
4372.0	8.274
4373.0	8.739
4374.0	6.401
4375.0	7.373
4376.0	7.899
4377.0	6.686
4378.0	6.188
4379.0	7.332
4380.0	5.262
4381.0	5.677
4382.0	5.643
4383.0	4.846
4384.0	6.065
4385.0	7.286
4386.0	8.233
4387.0	9.36
4388.0	9.716
4389.0	11.069
4390.0	11.131
4391.0	10.425
4392.0	10.075
4393.0	9.318
4394.0	8.525
4395.0	10.323
4396.0	11.136
4397.0	10.109
4398.0	12.143
4399.0	11.094
4400.0	10.589
4401.0	10.612
4402.0	11.586
4403.0	11.879
4404.0	11.919
4405.0	11.719
4406.0	11.99
4407.0	13.225
4408.0	12.441
4409.0	10.958
4410.0	11.178
4411.0	10.241
4412.0	12.586
4413.0	12.543
4414.0	13.006
4415.0	12.78
4416.0	14.379
4417.0	14.824
4418.0	15.337
4419.0	15.105
4420.0	13.021
4421.0	13.177
4422.0	11.044
4423.0	10.904
4424.0	12.448
4425.0	12.309
4426.0	13.681
4427.0	13.431
4428.0	11.26
4429.0	12.117
4430.0	13.115
4431.0	12.595
4432.0	11.529
4433.0	11.077
4434.0	10.696
4435.0	11.062
4436.0	11.791
4437.0	10.629
4438.0	9.5
4439.0	9.015
4440.0	10.062
4441.0	11.169
4442.0	11.283
4443.0	11.593
4444.0	11.879
4445.0	11.928
4446.0	11.17
4447.0	14.069
4448.0	13.355
4449.0	12.692
4450.0	14.031
4451.0	14.832
4452.0	13.21
4453.0	12.232
4454.0	13.037
4455.0	10.997
4456.0	12.254
4457.0	11.28
4458.0	11.515
4459.0	14.333
4460.0	14.516
4461.0	13.974
4462.0	12.576
4463.0	12.18
4464.0	11.181
4465.0	10.657
4466.0	11.54
4467.0	11.216
4468.0	10.601
4469.0	11.247
4470.0	11.147
4471.0	10.919
4472.0	12.483
4473.0	12.507
4474.0	13.505
4475.0	12.145
4476.0	11.711
4477.0	10.095
4478.0	10.422
4479.0	9.653
4480.0	9.769
4481.0	9.182
4482.0	8.559
4483.0	9.497
4484.0	11.371
4485.0	10.981
4486.0	13.557
4487.0	13.667
4488.0	11.757
4489.0	11.998
4490.0	12.972
4491.0	13.906
4492.0	11.873
4493.0	11.927
4494.0	12.32
4495.0	12.876
4496.0	10.685
4497.0	11.033
4498.0	12.009
4499.0	11.882
4500.0	11.717
4501.0	12.539
4502.0	12.115
4503.0	13.086
4504.0	13.285
4505.0	11.597
4506.0	12.04
4507.0	11.613
4508.0	10.67
4509.0	10.307
4510.0	11.199
4511.0	10.648
4512.0	9.753
4513.0	9.38
4514.0	11.315
4515.0	11.564
