time	WindVelX
4516.0	11.128
4517.0	11.452
4518.0	12.48
4519.0	11.896
4520.0	13.577
4521.0	12.587
4522.0	9.342
4523.0	13.116
4524.0	12.079
4525.0	12.927
4526.0	12.448
4527.0	11.314
4528.0	11.105
4529.0	12.281
4530.0	12.503
4531.0	11.561
4532.0	10.876
4533.0	11.117
4534.0	10.778
4535.0	10.048
4536.0	11.288
4537.0	11.647
4538.0	13.644
4539.0	13.94
4540.0	14.221
4541.0	13.83
4542.0	14.095
4543.0	14.19
4544.0	13.151
4545.0	11.926
4546.0	9.581
4547.0	10.298
4548.0	12.426
4549.0	11.645
4550.0	11.643
4551.0	12.476
4552.0	12.584
4553.0	11.368
4554.0	9.648
4555.0	9.208
4556.0	9.949
4557.0	9.195
4558.0	9.717
4559.0	10.031
4560.0	8.44
4561.0	9.971
4562.0	8.355
4563.0	9.149
4564.0	8.528
4565.0	9.261
4566.0	11.036
4567.0	12.104
4568.0	9.088
4569.0	10.414
4570.0	11.309
4571.0	11.815
4572.0	12.6
4573.0	13.248
4574.0	12.357
4575.0	12.803
4576.0	11.714
4577.0	12.177
4578.0	11.13
4579.0	13.127
4580.0	13.615
4581.0	13.127
4582.0	13.667
4583.0	12.92
4584.0	13.541
4585.0	14.738
4586.0	15.299
4587.0	13.003
4588.0	11.97
4589.0	11.514
4590.0	12.876
4591.0	13.323
4592.0	14.599
4593.0	14.439
4594.0	15.422
4595.0	13.586
4596.0	12.856
4597.0	11.366
4598.0	11.421
4599.0	9.703
4600.0	10.09
4601.0	13.03
4602.0	11.933
4603.0	10.941
4604.0	10.239
4605.0	10.304
4606.0	9.807
4607.0	11.518
4608.0	13.062
4609.0	12.331
4610.0	12.717
4611.0	11.763
4612.0	11.947
4613.0	12.452
4614.0	12.593
4615.0	11.898
4616.0	12.268
4617.0	13.86
4618.0	14.147
4619.0	12.134
4620.0	11.761
4621.0	14.505
4622.0	14.01
4623.0	12.038
4624.0	10.496
4625.0	8.767
4626.0	8.28
4627.0	7.135
4628.0	7.644
4629.0	7.588
4630.0	6.846
4631.0	7.66
4632.0	9.602
4633.0	8.525
4634.0	8.368
4635.0	7.816
4636.0	7.272
4637.0	8.264
4638.0	8.637
4639.0	10.315
4640.0	10.651
4641.0	10.252
4642.0	11.842
4643.0	11.251
4644.0	11.314
4645.0	9.712
4646.0	8.244
4647.0	8.809
4648.0	10.238
4649.0	9.189
4650.0	9.432
4651.0	7.599
4652.0	8.038
4653.0	9.945
4654.0	9.705
4655.0	10.537
4656.0	7.553
4657.0	7.015
4658.0	8.546
4659.0	10.517
4660.0	9.699
4661.0	7.754
4662.0	7.496
4663.0	6.695
4664.0	4.873
4665.0	7.188
4666.0	8.669
4667.0	9.396
4668.0	8.717
4669.0	8.908
4670.0	8.954
4671.0	9.995
4672.0	8.896
4673.0	8.999
4674.0	6.48
4675.0	7.17
4676.0	9.307
4677.0	9.035
4678.0	8.896
4679.0	8.637
4680.0	9.884
4681.0	7.33
4682.0	6.127
4683.0	4.248
4684.0	4.438
4685.0	5.557
4686.0	4.689
4687.0	5.755
4688.0	4.808
4689.0	5.906
4690.0	6.06
4691.0	7.146
4692.0	8.207
4693.0	8.363
4694.0	8.46
4695.0	7.464
4696.0	5.965
4697.0	5.156
4698.0	4.667
4699.0	7.577
4700.0	8.536
4701.0	8.876
4702.0	10.559
4703.0	12.142
4704.0	10.952
4705.0	9.613
4706.0	11.327
4707.0	12.24
4708.0	10.916
4709.0	11.235
4710.0	11.204
4711.0	12.098
4712.0	10.952
4713.0	10.606
4714.0	10.61
4715.0	11.763
4716.0	11.519
4717.0	11.438
4718.0	13.383
4719.0	11.562
4720.0	10.675
4721.0	13.095
4722.0	11.783
4723.0	11.185
4724.0	12.283
4725.0	13.281
4726.0	12.023
4727.0	10.164
4728.0	9.729
4729.0	9.318
4730.0	8.91
4731.0	7.768
4732.0	6.405
4733.0	5.312
4734.0	5.534
4735.0	5.573
4736.0	6.343
4737.0	5.066
4738.0	4.24
4739.0	2.726
4740.0	3.012
4741.0	4.451
4742.0	6.356
4743.0	7.061
4744.0	7.696
4745.0	8.093
4746.0	9.054
4747.0	10.01
4748.0	10.528
4749.0	8.571
4750.0	9.955
4751.0	8.493
4752.0	7.181
4753.0	7.888
4754.0	8.731
4755.0	7.417
4756.0	7.056
4757.0	7.177
4758.0	7.772
4759.0	5.668
4760.0	6.977
4761.0	8.025
4762.0	8.529
4763.0	9.118
4764.0	7.938
4765.0	7.879
4766.0	7.334
4767.0	7.107
4768.0	7.874
4769.0	6.979
4770.0	7.861
4771.0	6.084
4772.0	5.152
4773.0	5.194
4774.0	7.836
4775.0	8.608
4776.0	9.245
4777.0	7.681
4778.0	8.342
4779.0	9.119
4780.0	8.302
4781.0	8.805
4782.0	8.969
4783.0	8.608
4784.0	9.004
4785.0	10.016
4786.0	9.539
4787.0	9.467
4788.0	8.866
4789.0	8.649
4790.0	7.351
4791.0	9.102
4792.0	8.334
4793.0	8.289
4794.0	7.655
4795.0	6.123
4796.0	7.592
4797.0	8.991
4798.0	8.53
4799.0	5.303
4800.0	8.388
4801.0	8.242
4802.0	9.127
4803.0	11.039
4804.0	12.383
4805.0	12.427
4806.0	12.084
4807.0	12.738
4808.0	11.443
4809.0	11.602
4810.0	10.543
4811.0	10.123
4812.0	11.952
4813.0	12.108
4814.0	12.295
4815.0	10.484
4816.0	11.035
4817.0	11.038
4818.0	10.042
4819.0	9.514
4820.0	10.063
4821.0	9.982
4822.0	10.038
4823.0	8.76
4824.0	9.072
4825.0	10.771
4826.0	8.749
4827.0	9.075
4828.0	9.252
4829.0	8.326
4830.0	11.12
4831.0	13.075
4832.0	11.508
4833.0	11.978
4834.0	12.538
4835.0	13.044
4836.0	13.521
4837.0	12.81
4838.0	14.722
4839.0	14.306
4840.0	14.924
4841.0	14.123
4842.0	13.894
4843.0	13.088
4844.0	11.858
4845.0	12.204
4846.0	12.994
4847.0	11.886
4848.0	11.076
4849.0	11.246
4850.0	10.488
4851.0	8.951
4852.0	8.984
4853.0	9.231
4854.0	11.318
4855.0	11.749
4856.0	12.679
4857.0	14.587
4858.0	14.186
4859.0	11.936
4860.0	12.304
4861.0	11.705
4862.0	11.43
4863.0	10.959
4864.0	9.874
4865.0	8.756
4866.0	8.984
4867.0	10.2
4868.0	9.567
4869.0	10.777
4870.0	10.787
4871.0	10.247
4872.0	9.937
4873.0	11.076
4874.0	9.859
4875.0	7.75
4876.0	6.982
4877.0	8.74
4878.0	9.075
4879.0	9.036
4880.0	9.991
4881.0	10.432
4882.0	9.964
4883.0	10.06
4884.0	10.248
4885.0	9.283
4886.0	10.46
4887.0	11.626
4888.0	12.465
4889.0	11.124
4890.0	9.995
4891.0	8.798
4892.0	8.596
4893.0	9.893
4894.0	10.732
4895.0	11.924
4896.0	11.52
4897.0	11.045
4898.0	10.424
4899.0	11.08
4900.0	10.231
4901.0	11.004
4902.0	10.772
4903.0	10.834
4904.0	11.83
4905.0	12.009
4906.0	13.613
4907.0	13.103
4908.0	15.785
4909.0	16.391
4910.0	14.259
4911.0	13.38
4912.0	12.493
4913.0	12.893
4914.0	11.928
4915.0	11.365
4916.0	10.976
4917.0	11.03
4918.0	12.869
4919.0	11.181
4920.0	10.44
4921.0	10.285
4922.0	10.678
4923.0	9.468
4924.0	8.489
4925.0	9.294
4926.0	9.597
4927.0	8.791
4928.0	9.351
4929.0	8.589
4930.0	9.448
4931.0	10.645
4932.0	9.184
4933.0	9.844
4934.0	10.563
4935.0	10.424
4936.0	11.966
4937.0	11.872
4938.0	12.292
4939.0	11.454
4940.0	11.69
4941.0	10.478
4942.0	10.885
4943.0	11.503
4944.0	11.313
4945.0	11.852
4946.0	11.186
4947.0	11.452
4948.0	11.937
4949.0	11.757
4950.0	11.91
4951.0	13.088
4952.0	13.982
4953.0	12.48
4954.0	10.631
4955.0	10.806
4956.0	10.352
4957.0	10.533
4958.0	9.925
4959.0	9.563
4960.0	8.22
4961.0	10.016
4962.0	9.454
4963.0	9.78
4964.0	10.734
4965.0	10.122
4966.0	9.853
4967.0	9.574
4968.0	8.848
4969.0	8.198
4970.0	8.697
4971.0	8.098
4972.0	8.284
4973.0	7.947
4974.0	6.696
4975.0	8.245
4976.0	7.716
4977.0	9.982
4978.0	11.564
4979.0	12.189
4980.0	11.403
4981.0	11.486
4982.0	9.585
4983.0	9.316
4984.0	7.909
4985.0	9.395
4986.0	9.155
4987.0	8.605
4988.0	9.002
4989.0	8.537
4990.0	9.618
4991.0	9.385
4992.0	8.522
4993.0	8.375
4994.0	10.174
4995.0	11.044
4996.0	9.757
4997.0	9.345
4998.0	10.646
4999.0	10.483
5000.0	10.022
5001.0	9.193
5002.0	10.494
5003.0	10.964
5004.0	9.219
5005.0	10.465
5006.0	11.379
5007.0	9.599
5008.0	9.836
5009.0	8.579
5010.0	9.457
5011.0	9.408
5012.0	9.358
5013.0	7.816
5014.0	7.576
5015.0	8.113
5016.0	7.987
5017.0	6.916
5018.0	7.611
5019.0	7.92
5020.0	7.705
5021.0	7.054
5022.0	6.952
5023.0	8.04
5024.0	7.538
5025.0	6.008
5026.0	6.699
5027.0	5.844
5028.0	6.607
5029.0	4.805
5030.0	4.752
5031.0	6.294
5032.0	4.299
5033.0	5.148
5034.0	6.085
5035.0	6.823
5036.0	6.358
5037.0	7.36
5038.0	6.515
5039.0	7.757
5040.0	8.148
5041.0	8.625
5042.0	8.414
5043.0	8.248
5044.0	8.121
5045.0	5.908
5046.0	7.094
5047.0	8.317
5048.0	8.734
5049.0	7.258
5050.0	7.133
5051.0	6.336
5052.0	7.268
5053.0	7.937
5054.0	8.32
5055.0	6.894
5056.0	6.487
5057.0	7.587
5058.0	7.61
5059.0	7.296
5060.0	7.69
5061.0	6.104
5062.0	6.274
5063.0	7.901
5064.0	8.77
5065.0	9.115
5066.0	9.234
5067.0	7.831
5068.0	8.188
5069.0	7.622
5070.0	8.103
5071.0	9.193
5072.0	8.573
5073.0	8.561
5074.0	8.178
5075.0	10.119
5076.0	9.263
5077.0	10.17
5078.0	9.537
5079.0	9.52
5080.0	10.892
5081.0	11.812
5082.0	10.999
5083.0	10.511
5084.0	11.002
5085.0	9.0
5086.0	9.287
5087.0	9.428
5088.0	8.433
5089.0	10.289
5090.0	10.589
5091.0	8.677
5092.0	8.148
5093.0	9.211
5094.0	7.905
5095.0	6.582
5096.0	7.467
5097.0	7.875
5098.0	7.836
5099.0	8.064
5100.0	7.637
5101.0	8.838
5102.0	9.94
5103.0	10.557
5104.0	8.482
5105.0	8.439
5106.0	8.833
5107.0	10.045
5108.0	11.72
5109.0	11.598
5110.0	9.605
5111.0	9.086
5112.0	9.044
5113.0	11.704
5114.0	11.085
5115.0	12.302
5116.0	12.354
5117.0	11.965
5118.0	11.775
5119.0	12.713
5120.0	14.05
5121.0	14.577
5122.0	14.074
5123.0	12.542
5124.0	12.487
5125.0	12.507
5126.0	13.473
5127.0	14.29
5128.0	14.848
5129.0	14.112
5130.0	13.105
5131.0	11.638
5132.0	10.577
5133.0	10.154
5134.0	10.124
5135.0	11.03
5136.0	12.85
5137.0	12.727
5138.0	12.079
5139.0	10.739
5140.0	12.587
5141.0	13.746
5142.0	13.005
5143.0	13.537
5144.0	12.867
5145.0	12.259
5146.0	12.5
5147.0	14.762
5148.0	13.736
5149.0	11.843
5150.0	12.872
5151.0	13.172
5152.0	12.686
5153.0	11.087
5154.0	11.147
5155.0	11.833
5156.0	12.978
5157.0	14.104
5158.0	13.277
5159.0	15.248
5160.0	15.321
5161.0	16.227
5162.0	14.799
5163.0	14.698
5164.0	15.186
5165.0	14.424
5166.0	16.107
5167.0	15.965
5168.0	13.935
5169.0	14.364
5170.0	14.303
5171.0	14.151
5172.0	13.503
5173.0	13.87
5174.0	14.201
5175.0	14.009
5176.0	14.035
5177.0	13.961
5178.0	12.602
5179.0	11.665
5180.0	11.398
5181.0	9.783
5182.0	10.59
5183.0	9.722
5184.0	9.293
5185.0	8.945
5186.0	8.531
5187.0	9.833
5188.0	10.276
5189.0	7.89
5190.0	8.794
5191.0	8.841
5192.0	8.963
5193.0	9.622
5194.0	10.983
5195.0	11.258
5196.0	11.548
5197.0	10.519
5198.0	9.109
5199.0	8.398
5200.0	8.885
5201.0	9.235
5202.0	10.459
5203.0	7.774
5204.0	6.489
5205.0	7.342
5206.0	8.013
5207.0	9.033
5208.0	7.548
5209.0	7.186
5210.0	8.172
5211.0	8.99
5212.0	9.057
5213.0	9.088
5214.0	10.176
5215.0	10.256
5216.0	9.934
5217.0	9.886
5218.0	9.618
5219.0	7.43
5220.0	6.471
5221.0	7.033
5222.0	7.412
5223.0	7.533
5224.0	7.899
5225.0	7.368
5226.0	8.003
5227.0	9.689
5228.0	9.881
5229.0	10.787
5230.0	11.065
5231.0	11.932
5232.0	13.792
5233.0	15.185
5234.0	15.529
5235.0	15.855
5236.0	17.068
5237.0	15.205
5238.0	12.872
5239.0	13.317
5240.0	13.058
5241.0	11.418
5242.0	12.252
5243.0	13.23
5244.0	14.308
5245.0	13.636
5246.0	14.5
5247.0	13.648
5248.0	13.847
5249.0	12.034
5250.0	11.493
5251.0	11.552
5252.0	12.999
5253.0	12.295
5254.0	12.181
5255.0	12.775
5256.0	12.047
5257.0	13.275
5258.0	13.474
5259.0	14.833
5260.0	12.985
5261.0	12.352
5262.0	12.586
5263.0	12.972
5264.0	11.88
5265.0	12.645
5266.0	12.097
5267.0	11.704
5268.0	12.977
5269.0	12.58
5270.0	13.353
5271.0	11.823
5272.0	10.686
5273.0	10.901
5274.0	10.578
5275.0	8.944
5276.0	10.369
5277.0	10.549
5278.0	11.572
5279.0	11.054
5280.0	12.29
5281.0	10.525
5282.0	10.38
5283.0	10.058
5284.0	8.989
5285.0	7.271
5286.0	7.264
5287.0	8.198
5288.0	10.152
5289.0	9.565
5290.0	10.778
5291.0	11.814
5292.0	10.252
5293.0	10.761
5294.0	12.798
5295.0	12.549
5296.0	12.14
5297.0	12.117
5298.0	12.907
5299.0	11.879
5300.0	12.327
5301.0	11.961
5302.0	13.012
5303.0	12.612
5304.0	11.808
5305.0	12.555
5306.0	12.189
5307.0	11.383
5308.0	11.292
5309.0	9.69
5310.0	9.882
5311.0	10.625
5312.0	11.253
5313.0	11.073
5314.0	12.447
5315.0	11.598
5316.0	10.542
5317.0	11.046
5318.0	9.48
5319.0	8.91
5320.0	9.885
5321.0	9.57
5322.0	10.207
5323.0	9.78
5324.0	9.232
5325.0	10.568
5326.0	10.207
5327.0	8.391
5328.0	9.351
5329.0	9.576
5330.0	10.263
5331.0	10.154
5332.0	9.173
5333.0	11.029
5334.0	11.145
5335.0	10.943
5336.0	10.419
5337.0	8.76
5338.0	9.262
5339.0	8.792
5340.0	7.809
5341.0	8.656
5342.0	9.933
5343.0	10.283
5344.0	11.461
5345.0	11.74
5346.0	11.679
5347.0	12.07
5348.0	12.276
5349.0	11.302
5350.0	12.906
5351.0	13.268
5352.0	13.926
5353.0	13.362
5354.0	12.642
5355.0	13.391
5356.0	12.985
5357.0	12.536
5358.0	12.363
5359.0	13.086
5360.0	13.582
5361.0	13.53
5362.0	13.421
5363.0	12.55
5364.0	11.933
5365.0	11.995
5366.0	11.646
5367.0	12.726
5368.0	11.234
5369.0	10.79
5370.0	10.091
5371.0	8.989
5372.0	9.809
5373.0	10.85
5374.0	12.757
5375.0	12.035
5376.0	11.164
5377.0	11.844
5378.0	13.222
5379.0	15.264
5380.0	12.517
5381.0	13.641
5382.0	13.662
5383.0	12.984
5384.0	13.817
5385.0	13.02
5386.0	11.32
5387.0	10.421
5388.0	11.354
5389.0	12.248
5390.0	11.706
5391.0	11.522
5392.0	11.727
5393.0	11.606
5394.0	11.247
5395.0	11.778
5396.0	12.476
5397.0	12.697
5398.0	12.287
5399.0	10.721
5400.0	10.271
5401.0	10.632
5402.0	10.444
5403.0	10.281
5404.0	10.443
5405.0	10.764
5406.0	10.292
5407.0	11.116
5408.0	11.518
5409.0	13.183
5410.0	12.785
5411.0	12.594
5412.0	12.269
5413.0	13.278
5414.0	13.678
5415.0	13.528
5416.0	12.769
5417.0	13.168
5418.0	13.673
5419.0	13.227
5420.0	13.175
5421.0	13.255
5422.0	13.142
5423.0	12.99
5424.0	13.598
5425.0	11.94
5426.0	11.208
5427.0	12.716
5428.0	13.487
5429.0	12.344
5430.0	12.83
5431.0	12.896
5432.0	12.801
5433.0	10.793
5434.0	12.086
5435.0	14.138
5436.0	12.31
5437.0	11.36
5438.0	11.116
5439.0	13.317
5440.0	13.126
5441.0	13.578
5442.0	13.785
5443.0	12.645
5444.0	13.924
5445.0	13.429
5446.0	12.638
5447.0	12.336
5448.0	12.262
5449.0	11.932
5450.0	10.537
5451.0	10.84
5452.0	11.222
5453.0	11.247
5454.0	11.783
5455.0	11.155
5456.0	12.367
5457.0	13.17
5458.0	12.046
5459.0	10.513
5460.0	11.05
5461.0	12.256
5462.0	10.785
5463.0	11.182
5464.0	11.295
5465.0	10.559
5466.0	10.334
5467.0	11.751
5468.0	11.216
5469.0	12.149
5470.0	11.178
5471.0	11.546
5472.0	10.886
5473.0	9.709
5474.0	11.286
5475.0	12.399
5476.0	13.273
5477.0	12.738
5478.0	11.158
5479.0	10.533
5480.0	10.602
5481.0	11.775
5482.0	11.81
5483.0	13.091
5484.0	13.035
5485.0	13.845
5486.0	14.878
5487.0	13.01
5488.0	12.268
5489.0	11.546
5490.0	12.003
5491.0	11.069
5492.0	11.0
5493.0	10.292
5494.0	9.832
5495.0	10.529
5496.0	12.222
5497.0	11.881
5498.0	10.42
5499.0	10.164
5500.0	10.408
5501.0	10.111
5502.0	10.187
5503.0	9.09
5504.0	10.113
5505.0	9.026
5506.0	9.832
5507.0	9.901
5508.0	10.437
5509.0	9.906
5510.0	9.529
5511.0	9.517
5512.0	10.684
5513.0	11.802
5514.0	10.615
5515.0	10.902
5516.0	11.342
5517.0	8.994
5518.0	8.317
5519.0	9.843
5520.0	9.497
5521.0	11.126
5522.0	10.644
5523.0	11.93
5524.0	12.208
5525.0	9.961
5526.0	10.147
5527.0	10.6
5528.0	10.593
5529.0	10.556
5530.0	11.747
5531.0	10.556
5532.0	9.865
5533.0	9.618
5534.0	9.755
5535.0	11.025
5536.0	11.426
5537.0	12.28
5538.0	10.172
5539.0	12.095
5540.0	11.428
5541.0	9.785
5542.0	6.835
5543.0	6.265
5544.0	6.413
5545.0	6.721
5546.0	7.132
5547.0	8.457
5548.0	8.891
5549.0	7.496
5550.0	8.557
5551.0	9.099
5552.0	9.138
5553.0	8.964
5554.0	8.959
5555.0	10.483
5556.0	9.972
5557.0	9.873
5558.0	10.058
5559.0	11.122
5560.0	12.106
5561.0	13.361
5562.0	12.391
5563.0	12.87
5564.0	11.347
5565.0	11.4
5566.0	12.629
5567.0	12.527
5568.0	13.096
5569.0	12.564
5570.0	9.099
5571.0	9.892
5572.0	9.33
5573.0	10.978
5574.0	12.958
5575.0	14.055
5576.0	13.124
5577.0	12.946
5578.0	14.264
5579.0	13.052
5580.0	12.764
5581.0	12.684
5582.0	12.551
5583.0	12.191
5584.0	12.912
5585.0	12.298
5586.0	12.941
5587.0	12.847
5588.0	10.963
5589.0	10.471
5590.0	9.407
5591.0	10.55
5592.0	11.226
5593.0	9.417
5594.0	9.914
5595.0	10.8
5596.0	11.613
5597.0	11.883
5598.0	10.845
5599.0	10.883
5600.0	9.895
5601.0	10.024
5602.0	11.47
5603.0	10.525
5604.0	10.761
5605.0	10.359
5606.0	10.228
5607.0	10.467
5608.0	9.832
5609.0	10.056
5610.0	9.578
5611.0	8.898
5612.0	7.421
5613.0	6.726
5614.0	7.175
5615.0	6.646
5616.0	8.273
5617.0	9.158
5618.0	9.197
5619.0	10.383
5620.0	9.881
5621.0	9.972
5622.0	11.212
5623.0	11.673
5624.0	12.317
5625.0	11.57
5626.0	11.783
5627.0	11.917
5628.0	11.387
5629.0	11.169
5630.0	11.008
5631.0	11.251
5632.0	11.775
5633.0	11.963
5634.0	10.89
5635.0	9.727
5636.0	9.976
5637.0	10.609
5638.0	10.883
5639.0	10.634
5640.0	9.937
5641.0	9.819
5642.0	9.703
5643.0	10.143
5644.0	10.497
5645.0	11.457
5646.0	10.145
5647.0	10.011
5648.0	9.305
5649.0	8.595
5650.0	7.691
5651.0	7.873
5652.0	8.606
5653.0	7.741
5654.0	6.324
5655.0	8.224
5656.0	7.841
5657.0	7.138
5658.0	8.11
5659.0	9.072
5660.0	8.032
5661.0	7.753
5662.0	7.184
5663.0	4.944
5664.0	6.525
5665.0	6.69
5666.0	5.629
5667.0	5.695
5668.0	7.774
5669.0	8.053
5670.0	7.627
5671.0	6.504
5672.0	7.528
5673.0	7.702
5674.0	8.909
5675.0	9.538
5676.0	10.008
5677.0	11.09
5678.0	11.425
5679.0	10.176
5680.0	10.609
5681.0	10.218
5682.0	10.102
5683.0	10.09
5684.0	8.699
5685.0	9.317
5686.0	8.329
5687.0	8.675
5688.0	9.388
5689.0	9.265
5690.0	9.654
5691.0	10.033
5692.0	9.559
5693.0	10.376
5694.0	10.503
5695.0	10.511
5696.0	9.754
5697.0	8.507
5698.0	8.875
5699.0	7.355
5700.0	6.419
5701.0	6.748
5702.0	8.299
5703.0	8.04
5704.0	8.469
5705.0	8.465
5706.0	8.185
5707.0	9.956
5708.0	9.689
5709.0	9.297
5710.0	10.028
5711.0	9.256
5712.0	8.683
5713.0	7.957
5714.0	6.473
5715.0	7.626
5716.0	6.949
5717.0	6.508
5718.0	7.79
5719.0	7.951
5720.0	8.363
5721.0	8.662
5722.0	7.363
5723.0	6.115
5724.0	5.527
5725.0	5.031
5726.0	7.672
5727.0	7.028
5728.0	5.759
5729.0	4.908
5730.0	4.788
5731.0	5.4
5732.0	5.643
5733.0	4.508
5734.0	4.29
5735.0	6.193
5736.0	6.449
5737.0	7.149
5738.0	5.643
5739.0	5.722
5740.0	6.277
5741.0	7.348
5742.0	8.51
5743.0	8.154
5744.0	8.233
5745.0	8.432
5746.0	8.205
5747.0	7.821
5748.0	8.041
5749.0	9.4
5750.0	8.027
5751.0	8.876
5752.0	9.778
5753.0	10.081
5754.0	9.93
5755.0	10.942
5756.0	11.011
5757.0	10.527
5758.0	10.919
5759.0	10.912
5760.0	11.884
5761.0	11.524
5762.0	11.828
5763.0	11.381
5764.0	11.586
5765.0	11.326
5766.0	12.407
5767.0	12.618
5768.0	12.453
5769.0	13.156
5770.0	13.547
5771.0	13.043
5772.0	14.052
5773.0	13.69
5774.0	13.604
5775.0	13.386
5776.0	12.741
5777.0	12.018
5778.0	11.724
5779.0	11.459
5780.0	11.126
5781.0	10.55
5782.0	10.924
5783.0	11.513
5784.0	11.478
5785.0	10.932
5786.0	11.597
5787.0	11.759
5788.0	11.006
5789.0	10.335
5790.0	11.59
5791.0	12.337
5792.0	13.543
5793.0	13.774
5794.0	13.163
5795.0	13.384
5796.0	13.346
5797.0	12.45
5798.0	13.199
5799.0	11.615
5800.0	11.199
5801.0	12.361
5802.0	12.613
5803.0	13.26
5804.0	12.311
5805.0	12.167
5806.0	12.142
5807.0	10.956
5808.0	11.002
5809.0	9.8
5810.0	9.839
5811.0	10.362
5812.0	11.008
5813.0	10.729
5814.0	10.481
5815.0	10.759
5816.0	11.437
5817.0	11.086
5818.0	9.436
5819.0	9.003
5820.0	9.551
5821.0	9.791
5822.0	11.013
5823.0	10.275
5824.0	11.072
5825.0	10.589
5826.0	10.069
5827.0	9.973
5828.0	9.779
5829.0	9.296
5830.0	9.303
5831.0	9.512
5832.0	10.29
5833.0	10.35
5834.0	11.373
5835.0	10.687
5836.0	9.791
5837.0	9.382
5838.0	9.781
5839.0	9.898
5840.0	10.416
5841.0	9.511
5842.0	10.167
5843.0	10.523
5844.0	11.411
5845.0	12.228
5846.0	11.946
5847.0	11.848
5848.0	12.193
5849.0	12.971
5850.0	13.861
5851.0	15.478
5852.0	14.606
5853.0	12.888
5854.0	13.317
5855.0	13.383
5856.0	12.69
5857.0	12.292
5858.0	12.863
5859.0	13.157
5860.0	11.037
5861.0	9.876
5862.0	9.762
5863.0	9.633
5864.0	9.744
5865.0	9.358
5866.0	9.811
5867.0	10.107
5868.0	10.241
5869.0	11.211
5870.0	11.58
5871.0	11.933
5872.0	12.092
5873.0	12.166
5874.0	13.07
5875.0	12.264
5876.0	13.514
5877.0	13.802
5878.0	13.982
5879.0	12.873
5880.0	13.582
5881.0	14.986
5882.0	14.041
5883.0	13.354
5884.0	12.063
5885.0	12.446
5886.0	12.943
5887.0	12.226
5888.0	11.619
5889.0	11.223
5890.0	12.71
5891.0	13.078
5892.0	11.604
5893.0	12.385
5894.0	10.979
5895.0	11.698
5896.0	11.579
5897.0	12.371
5898.0	11.426
5899.0	10.922
5900.0	11.727
5901.0	10.513
5902.0	9.967
5903.0	10.471
5904.0	10.164
5905.0	11.064
5906.0	11.211
5907.0	11.486
5908.0	13.476
5909.0	14.411
5910.0	11.337
5911.0	11.581
5912.0	11.734
5913.0	11.582
5914.0	10.9
5915.0	9.997
5916.0	9.907
5917.0	10.21
5918.0	10.405
5919.0	11.815
5920.0	13.144
5921.0	11.887
5922.0	12.063
5923.0	11.078
5924.0	10.688
5925.0	10.777
5926.0	11.859
5927.0	11.749
5928.0	10.728
5929.0	11.971
5930.0	10.911
5931.0	11.451
5932.0	9.856
5933.0	9.727
5934.0	9.888
5935.0	10.936
5936.0	9.784
5937.0	11.185
5938.0	11.508
5939.0	11.174
5940.0	11.798
5941.0	12.363
5942.0	10.592
5943.0	10.892
5944.0	11.583
5945.0	11.887
5946.0	11.863
5947.0	10.616
5948.0	8.488
5949.0	8.795
5950.0	9.457
5951.0	9.631
5952.0	9.244
5953.0	9.524
5954.0	9.567
5955.0	8.818
5956.0	7.716
5957.0	7.887
5958.0	7.746
5959.0	7.665
5960.0	8.378
5961.0	7.732
5962.0	9.605
5963.0	9.24
5964.0	9.714
5965.0	9.639
5966.0	9.265
5967.0	7.468
5968.0	7.62
5969.0	7.808
5970.0	7.735
5971.0	8.867
5972.0	8.625
5973.0	7.613
5974.0	9.548
5975.0	11.373
5976.0	10.06
5977.0	10.731
5978.0	12.485
5979.0	12.037
5980.0	12.03
5981.0	12.978
5982.0	13.034
5983.0	12.994
5984.0	12.232
5985.0	11.027
5986.0	10.687
5987.0	11.622
5988.0	11.104
5989.0	9.229
5990.0	8.56
5991.0	5.68
5992.0	5.427
5993.0	6.931
5994.0	9.553
5995.0	10.309
5996.0	10.683
5997.0	10.879
5998.0	10.332
5999.0	11.306
